regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Ada_County,_Idaho	Ada County, Idaho	2020-01-01	2020-12-31T17:00:00.000Z	355	38262											https://coronavirus.idaho.gov/
Adair_County,_Iowa	Adair County, Iowa	2020-01-01	2020-12-31T00:00:00.000Z	17	603	461	2951									https://idph.iowa.gov
Adams_County,_Idaho	Adams County, Idaho	2020-01-01	2020-12-31T17:00:00.000Z	3	260											https://coronavirus.idaho.gov/
Adams_County,_Iowa	Adams County, Iowa	2020-01-01	2020-12-31T00:00:00.000Z	2	264	187	1279									https://idph.iowa.gov
Afghanistan	Afghanistan	2020-01-01	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0				https://www.ecdc.europa.eu/
Alameda_County,_California	Alameda County, California	2020-01-01	2020-12-31T00:00:00.000Z	657	51590		1329480									http://www.acphd.org/
Albania	Albania	2020-01-01	2020-12-31T00:00:00.000Z	1181	58316	33634	258511	589	7							https://coronavirus.al/statistika/
Albany_County,_New_York	Albany County, New York	2020-01-01	2021-01-01T14:00:00.000Z	205	11917		340368									https://coronavirus.health.ny.gov/
Algeria	Algeria	2020-01-01	2020-08-05T00:00:00.000Z	1261	33055	22802		551	13	13	551	13				http://covid19.sante.gov.dz/
Allamakee_County,_Iowa	Allamakee County, Iowa	2020-01-01	2020-12-31T00:00:00.000Z	25	1177	889	4934									https://idph.iowa.gov
Allegany_County,_New_York	Allegany County, New York	2020-01-01	2021-01-01T14:00:00.000Z	73	1876		49760									https://coronavirus.health.ny.gov/
Alpine_County,_California	Alpine County, California	2020-01-01	2020-12-30T00:00:00.000Z	0	67											https://www.alpinecountyca.gov/
Andorra	Andorra	2020-01-01	2021-01-01T00:00:00.000Z	84	8117	7463										https://www.govern.ad/
Appanoose_County,_Iowa	Appanoose County, Iowa	2020-01-01	2020-12-31T00:00:00.000Z	36	968	828	4804									https://idph.iowa.gov
Armenia	Armenia	2020-01-01	2021-01-01T11:00:00.000Z	2828	159738	143355	595876	159738	0	0	159738	0				https://ncdc.am/
Audubon_County,_Iowa	Audubon County, Iowa	2020-01-01	2020-12-31T00:00:00.000Z	7	369	307	2054									https://idph.iowa.gov
Australia	Australia	2020-01-01	2021-01-01T00:00:00.000Z	909	28427	27281	11316982	19	0	0	19	0				https://www.health.gov.au/
Austria	Austria	2020-01-01	2021-01-01T14:02:00.000Z	6177	361472	323982	3836920	1931	0	0	1931	0				https://info.gesundheitsministerium.at/
Azerbaijan	Azerbaijan	2020-01-01	2020-12-31T15:10:00.000Z	2641	218700	184422	2195466	1064	0	0	1064	0				https://its.gov.az/
Bắc_Giang_Province	Bắc Giang Province	2020-01-01	2020-12-31T00:00:00.000Z	0	20	20										https://ncov.moh.gov.vn/
Bạc_Liêu_Province	Bạc Liêu Province	2020-01-01	2020-12-31T00:00:00.000Z	0	51	48										https://ncov.moh.gov.vn/
Bắc_Ninh_Province	Bắc Ninh Province	2020-01-01	2020-12-31T00:00:00.000Z	0	8	8										https://ncov.moh.gov.vn/
Bahrain	Bahrain	2020-01-01	2020-12-16T11:31:26.000Z	0	0			0	0	0	0	0				https://www.ecdc.europa.eu/
Bannock_County,_Idaho	Bannock County, Idaho	2020-01-01	2020-12-31T17:00:00.000Z	63	6440											https://coronavirus.idaho.gov/
Barbour_County,_West_Virginia	Barbour County, West Virginia	2020-01-01	2021-01-01T10:00:00.000Z	9	792	635	13689									https://dhhr.wv.gov/
