regionId	label	referenceDate	lastUpdatedDate	totalDeaths	totalConfirmedCases	totalRecoveredCases	totalTestedCases	numPositiveTests	numDeaths	numRecoveredCases	diffNumPositiveTests	diffNumDeaths	avgWeeklyDeaths	avgWeeklyConfirmedCases	avgWeeklyRecoveredCases	dataSource
Abruzzo	Abruzzo	2020-09-24		477	4249	3012	189052				22		0.57	23.71	4.86	http://www.salute.gov.it/
Adygea	Adygea	2020-09-24	2020-09-23T07:30:00.000Z	31	3873	3330		26			0		0.14	20.43	17.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Agder	Agder	2020-09-24	2020-09-23T11:00:00.000Z		446									2.29		https://www.fhi.no/
Akmola_Region	Akmola Region	2020-09-24		77	3464	3250							0.0	1.71	6.71	https://www.coronavirus2020.kz/
Aktobe_Region	Aktobe Region	2020-09-24		35	3238	3047							0.0	0.86	2.29	https://www.coronavirus2020.kz/
Almaty	Almaty	2020-09-24		272	14356	14042							0.29	3.86	10.14	https://www.coronavirus2020.kz/
Almaty_Region	Almaty Region	2020-09-24		62	4950	4792							0.0	0.57	1.29	https://www.coronavirus2020.kz/
Altai_Krai	Altai Krai	2020-09-24	2020-09-23T07:30:00.000Z	179	13217	11973		79			0		2.86	62.43	73.43	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Altai_Republic	Altai Republic	2020-09-24	2020-09-23T07:30:00.000Z	12	3048	2335		70			0		0.0	52.43	22.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Amstetten_District	Amstetten District	2020-09-24	2020-09-23T20:00:00.000Z		373									1.43		https://info.gesundheitsministerium.at/
Amur_Oblast	Amur Oblast	2020-09-24	2020-09-23T07:30:00.000Z	50	4078	3610		28			0		0.0	26.14	22.14	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Aosta_Valley	Aosta Valley	2020-09-24		146	1284	1080	27977				2		0.0	2.29	-0.14	http://www.salute.gov.it/
Apulia	Apulia	2020-09-24		583	7231	4426	385490				89		1.14	68.43	23.43	http://www.salute.gov.it/
Arkhangelsk_Oblast	Arkhangelsk Oblast	2020-09-24	2020-09-23T07:30:00.000Z	258	12653	9888		91			0		0.14	80.43	24.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Astrakhan_Oblast	Astrakhan Oblast	2020-09-24	2020-09-23T07:30:00.000Z	98	6749	6221		51			0		1.0	41.71	18.0	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Atyrau_Region	Atyrau Region	2020-09-24		65	11056	10504							0.71	3.71	2.86	https://www.coronavirus2020.kz/
Auckland_Region	Auckland Region	2020-09-24	2020-09-23T01:28:00.000Z	1	226	213							0.0	0.57	0.43	https://www.health.govt.nz/
Austria	Austria	2020-09-24	2020-09-23T20:00:00.000Z	762	40881	30949	1489264						3.14	625.14	415.0	https://info.gesundheitsministerium.at/
Auvergne-Rhône-Alpes	Auvergne-Rhône-Alpes	2020-09-24		1866		9110							6.14		39.43	https://www.santepubliquefrance.fr/
Baden_District,_Austria	Baden District, Austria	2020-09-24	2020-09-23T20:00:00.000Z		553									10.71		https://info.gesundheitsministerium.at/
Bahrain	Bahrain	2020-09-24	2020-09-24T00:00:00.000Z	231	67014	60117	1366396	612	0	750	-38	-5	2.0	647.14	667.57	https://www.moh.gov.bh/COVID19
Banteay_Meanchey_Province	Banteay Meanchey Province	2020-09-24	2020-09-24T07:00:00.000Z		5			0			0			0.0		http://www.cdcmoh.gov.kh/
Bashkortostan	Bashkortostan	2020-09-24	2020-09-23T07:30:00.000Z	36	8521	8327		34			0		0.71	29.14	45.29	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Basilicata	Basilicata	2020-09-24		28	669	449	68081				17		0.0	5.86	2.14	http://www.salute.gov.it/
Battambang_Province	Battambang Province	2020-09-24	2020-09-24T07:00:00.000Z		8			0			0			0.0		http://www.cdcmoh.gov.kh/
Bay_of_Plenty	Bay of Plenty	2020-09-24	2020-09-23T01:28:00.000Z	0	48	48							0.0	0.0	0.0	https://www.health.govt.nz/
Belarus	Belarus	2020-09-24	2020-09-23T03:00:00.000Z	796	76357	73564	1759393						3.57	195.71	85.29	http://stopcovid.belta.by/
Belgium	Belgium	2020-09-24	2020-09-23T00:00:00.000Z	9955	105226								2.57	678.14		https://epistat.wiv-isp.be/Covid/
Belgorod_Oblast	Belgorod Oblast	2020-09-24	2020-09-23T07:30:00.000Z	57	8422	7643		57			0		0.0	45.57	18.71	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Bludenz_District	Bludenz District	2020-09-24	2020-09-23T20:00:00.000Z		436									4.57		https://info.gesundheitsministerium.at/
Bourgogne-Franche-Comté	Bourgogne-Franche-Comté	2020-09-24		1076		4201							0.71		4.57	https://www.santepubliquefrance.fr/
Braunau_am_Inn_District	Braunau am Inn District	2020-09-24	2020-09-23T20:00:00.000Z		298									3.29		https://info.gesundheitsministerium.at/
Brittany_(administrative_region)	Brittany (administrative region)	2020-09-24		279		1484							1.0		5.43	https://www.santepubliquefrance.fr/
Bruck_an_der_Leitha_District	Bruck an der Leitha District	2020-09-24	2020-09-23T20:00:00.000Z		323									4.43		https://info.gesundheitsministerium.at/
Bryansk_Oblast	Bryansk Oblast	2020-09-24	2020-09-23T07:30:00.000Z	37	9117	7387		39			0		0.29	41.0	31.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Burgenland	Burgenland	2020-09-24	2020-09-23T20:00:00.000Z	11		565							0.0		6.86	https://info.gesundheitsministerium.at/
Buryatia	Buryatia	2020-09-24	2020-09-23T07:30:00.000Z	65	6417	5375		65			0		0.43	55.57	31.57	https://xn--80aesfpebagmfblc0a.xn--p1ai/#
Calabria	Calabria	2020-09-24		98	1887	1284	190031				19		0.0	18.57	4.29	http://www.salute.gov.it/
Cambodia	Cambodia	2020-09-24	2020-09-24T07:00:00.000Z	0	275	274		0	0	0	0	0	0.0	0.0	0.0	http://www.cdcmoh.gov.kh/
Campania	Campania	2020-09-24		457	10907	5383	552231				248		0.29	167.86	59.0	http://www.salute.gov.it/
Canton_of_Aargau	Canton of Aargau	2020-09-24	2020-09-22T22:00:00.000Z	54	2542								0.14	15.29		https://www.bag.admin.ch/
Canton_of_Appenzell_Ausserrhoden	Canton of Appenzell Ausserrhoden	2020-09-24	2020-09-22T22:00:00.000Z	3	161								0.0	0.57		https://www.bag.admin.ch/
Canton_of_Appenzell_Innerrhoden	Canton of Appenzell Innerrhoden	2020-09-24	2020-09-22T22:00:00.000Z	0	36								0.0	0.71		https://www.bag.admin.ch/
